# Armlänge=13.7cm
# Armdurchmesser=1.3cm
# Kopfdurchmesser=3.0cm
# Kopflänge=6.0cm
# Torsodurchmesser=4.0cm
# Torsolänge=10.0cm
# Beinlänge=14.5cm
# Beindurchmesser=1.5cm
# Masse(mit Stange)=168.0g
# phi=20°
# 2T[s]
1.72
1.73
1.81
1.72
1.78
1.76
1.81
1.87
1.72
1.84
